date,state,cumulative_positive,cumulative_negative,hospitalized_cumulative,cumulative_death,avg_daily_precip,avg_current_tmp,avg_daily_max_tmp,avg_daily_wind_speed,avg_daily_min_tmp,avg_daily_tmp
2020-04-01,GA,4638,15688,952,139,0.3619471154,57.8368990385,75.6362980769,6.4234134615,53.8459134615,64.2111538462
2020-03-31,GA,3929,12252,833,111,0.0605440415,60.2019170984,77.6645595855,5.9005181347,56.2208290155,66.361373057
2020-03-30,GA,2809,9915,707,87,0.0232460733,61.7459685864,79.6760471204,5.8008115183,57.7140052356,68.0667015707
2020-03-29,GA,2651,9913,666,80,0.0284514436,63.5509973753,80.6356167979,5.8712073491,58.9417060367,69.2967454068
2020-03-28,GA,2366,8685,617,69,0.0177864583,62.9102864583,80.965390625,5.84796875,58.1582552083,69.083125
2020-03-27,GA,2001,7864,566,64,0.017287234,61.9330851064,80.0023138298,5.7839361702,57.1549734043,68.1309574468
2020-03-26,GA,1525,7401,473,48,0.0273589744,60.4931025641,79.1114358974,5.7670512821,55.9826153846,67.0458717949
2020-07-15,MA,112347,876366,11651,8368,0.107962963,52.8318981481,66.8551851852,6.8566666667,47.9190740741,56.6696759259
2020-07-14,MA,112130,866084,11625,8340,0.1075714286,53.8927619048,68.0259047619,6.8153809524,48.6565238095,57.6482857143
2020-07-13,MA,111827,854316,11611,8330,0.0228502415,54.5355555556,68.4599516908,6.7647826087,49.4133333333,58.2471497585
2020-07-12,MA,111597,845883,11608,8325,0.0079807692,55.3002403846,68.7553846154,7.1945673077,50.0926923077,58.8126442308
2020-07-11,MA,111398,834936,11600,8310,0.2389719626,55.0707476636,68.2642523364,7.2713551402,49.8607009346,58.4957943925
2020-07-10,MA,111110,827506,11582,8296,0.029368932,54.7076213592,68.7076213592,6.9487378641,49.5269902913,58.4238834951
2020-07-09,MA,110897,814864,11559,8268,0.0257209302,55.1327906977,68.8249302326,6.8262790698,49.6689302326,58.6455348837
2020-07-08,MA,110602,805393,11517,8243,0.0124413146,54.4089671362,67.5281220657,7.0126760563,48.8561032864,57.7067605634
2020-07-07,MA,110338,796422,11489,8213,0.0189047619,52.8954285714,66.92,6.9059047619,47.6378571429,56.6208571429
2020-07-06,MA,110137,789280,11469,8198,0.1939170507,53.5246543779,67.8916129032,6.7843317972,48.2634101382,57.3573271889
2020-07-05,MA,109974,781711,11463,8183,0.0153521127,53.9870422535,68.0550704225,6.7628169014,48.5683098592,57.6596713615
2020-07-04,MA,109838,775929,11461,8172,0.1509090909,53.4717703349,67.008277512,6.7529665072,48.2437320574,57.0313875598
2020-07-03,MA,109628,768152,11436,8149,0.0261244019,54.3124401914,68.1477511962,6.9574641148,48.4748803828,57.7648325359
2020-07-02,MA,109338,756920,11392,8132,0.1831904762,53.7085238095,67.6215714286,6.6950952381,48.0863333333,57.265952381
2020-07-01,MA,109143,749292,11352,8081,0.1842600897,53.2527802691,66.2658744395,6.6456053812,48.1844394619,56.6878923767
2020-06-30,MA,108882,739259,11337,8054,0.3273214286,53.3070535714,66.1911607143,6.3021428571,48.4806696429,56.7758035714
2020-06-29,MA,108768,733519,11345,8095,0.7213777778,53.6505777778,67.5117333333,6.3607111111,48.6547111111,57.3943111111
2020-06-28,MA,108667,727127,11319,8060,0.2969585253,53.662764977,67.649124424,6.3721198157,47.9928110599,57.2303225806
2020-06-27,MA,108443,717899,11310,8041,0.0421698113,53.3137735849,68.0105660377,6.3416981132,47.3577358491,57.0372169811
2020-06-26,MA,108070,706015,11291,8013,0.0034123223,53.5801421801,68.3392417062,6.4957819905,47.8931753555,57.408436019
2020-06-25,MA,107837,697619,11252,7963,0.0754285714,53.4474761905,68.3956666667,6.4659047619,47.4617142857,57.2454761905
2020-06-24,MA,107611,687461,11219,7938,0.0287323944,54.4292488263,68.5675117371,6.5776995305,49.0202816901,58.1227230047
2020-06-23,MA,107439,680203,11157,7890,0.0020183486,54.2744495413,68.625,6.5830733945,48.7587155963,58.0083486239
2020-06-22,MA,107210,672853,11094,7874,0.0330092593,54.0463425926,68.8618055556,6.3798611111,48.8233333333,58.0377314815
2020-06-21,MA,107061,666259,11085,7858,0.0109615385,54.8898076923,69.7721153846,6.395625,49.1225480769,58.7157211538
2020-06-20,MA,106936,658001,11076,7828,0.0014761905,54.2876666667,68.9861904762,6.5426190476,48.6400952381,58.0977142857
2020-06-19,MA,106650,644157,11036,7800,0.0004285714,54.3206190476,68.5442857143,6.6608571429,48.5155238095,57.9164761905
2020-06-18,MA,106422,634838,10985,7770,0.0008181818,52.9363181818,67.8619090909,6.4685,46.6294545455,56.6297272727
2020-06-17,MA,106151,625895,10925,7734,0.0008636364,51.3996363636,66.6362727273,6.3382272727,44.9736363636,55.1829090909
2020-06-16,MA,105885,617762,10867,7665,0.0008490566,50.6644811321,65.5511320755,6.4113207547,44.4586792453,54.4094339623
2020-06-15,MA,105690,611541,10817,7647,0.0025,51.0331481481,65.0533333333,6.4948611111,45.3336111111,54.6400925926
2020-06-14,MA,105603,607107,10802,7624,0.001682243,50.5074766355,65.2121495327,6.5742523364,44.9011214953,54.3868224299
2020-06-13,MA,105395,598201,10772,7576,0.0110096154,51.2542788462,66.3774519231,6.56875,45.7657211538,55.3047596154
2020-06-12,MA,105059,588300,10726,7538,0.4350678733,53.2467420814,66.6252941176,6.5161538462,47.8485520362,56.7002714932
2020-06-11,MA,104667,578421,10654,7492,0.0639545455,53.7030454545,66.4944090909,6.8507727273,48.0321818182,56.8602727273
2020-06-10,MA,104156,567934,10582,7454,0.001314554,52.5623943662,66.8454929577,6.5978403756,47.1636619718,56.3354460094
2020-06-09,MA,103889,558103,10507,7408,0.0014084507,51.7446948357,66.7284976526,6.3246948357,45.6566666667,55.545915493
2020-06-08,MA,103626,553643,10425,7353,0.006682243,51.1810280374,65.4013551402,6.4989252336,44.8471028037,54.6489252336
2020-06-07,MA,103436,549054,10393,7316,0.2294859813,51.4332242991,66.559953271,6.6410747664,46.2062149533,55.5670560748
2020-06-06,MA,103132,541507,10369,7289,0.2061860465,53.8714883721,67.6396744186,6.6466511628,48.3751162791,57.4177209302
2020-06-05,MA,102557,532212,10303,7235,0.0592825112,53.7252017937,67.9985201794,6.6364125561,48.4077130045,57.5047085202
2020-06-04,MA,102063,522872,10238,7201,0.0135,53.0157727273,67.2237727273,6.5385454545,46.7852272727,56.4868181818
2020-06-03,MA,101592,516169,10151,7152,0.0241964286,51.9882589286,65.5566517857,6.5118303571,45.5458928571,55.1859375
2020-06-02,MA,101163,508232,10063,7085,0.0018981481,49.4655092593,63.9248611111,6.3839814815,43.3793055556,53.1200462963
2020-06-01,MA,100805,502628,9952,7035,0.0003652968,49.0268493151,63.8491324201,6.5224200913,42.9636073059,52.8194063927
2020-05-31,MA,96965,495888,9823,6846,0.0024336283,51.1696017699,66.0199115044,9.4828761062,45.9811504425,55.2250884956
2020-05-30,MA,96301,486218,9789,6768,0.0754112554,53.4212987013,67.0366666667,9.3595670996,48.3612121212,57.0630735931
2020-05-29,MA,95512,476233,9725,6718,0.0509170306,54.5041048035,67.1638864629,9.6489956332,49.3767248908,57.7810043668
2020-05-28,MA,94895,467428,9618,6640,0.0033333333,54.0550900901,68.0749099099,9.4081081081,48.487027027,57.6618468468
2020-05-27,MA,94220,457924,9492,6547,0.0011607143,53.2039285714,68.0760714286,9.2595982143,47.5639285714,57.0915178571
2020-05-26,MA,93693,451788,9388,6473,0.0045374449,52.4618942731,65.9876211454,8.9658590308,46.0547136564,55.6497797357
2020-05-25,MA,93271,447290,9339,6416,0.0105777778,50.1927111111,64.3733777778,9.0093777778,44.7209777778,53.9405777778
2020-05-24,MA,92675,439698,9308,6372,0.1810267857,49.3150446429,64.5121428571,9.2866517857,43.5924553571,53.3424553571
2020-05-23,MA,91662,429324,9260,6304,0.0433777778,52.1334666667,66.7339555556,9.3712444444,46.0937333333,55.8136888889
2020-05-22,MA,90889,420755,9162,6228,0.0009009009,51.949954955,66.9550900901,9.4293243243,44.7161711712,55.3840990991
2020-05-21,MA,90084,411402,9040,6148,0.0004017857,49.0815178571,64.9100892857,9.1876785714,42.3684821429,53.0075
2020-05-20,MA,88970,400983,8897,6066,0.0007964602,48.9588495575,63.3729646018,9.0592920354,42.7501769912,52.5652212389
2020-05-19,MA,87925,389015,8766,5938,0.0019555556,49.5612,63.3406222222,9.3941777778,43.8417333333,53.1001333333
2020-05-18,MA,87052,382147,8621,5862,0.0098275862,50.3287068966,63.9571551724,8.9910344828,45.1040517241,53.9654741379
2020-05-17,MA,86010,374816,8539,5797,0.0013274336,50.1136283186,64.8283628319,9.0455309735,44.6568141593,54.0504867257
2020-05-16,MA,84933,363156,8456,5705,0.4521666667,51.2736666667,66.0395,9.3575416667,45.5046666667,55.1104166667
2020-05-15,MA,83421,352258,8314,5592,0.0948945148,51.0552320675,65.627721519,9.2464556962,44.3378481013,54.521350211
2020-05-14,MA,82182,342179,8207,5482,0.0020264317,48.1378414097,63.2214977974,9.2201762115,41.4699118943,51.8363876652
2020-05-13,MA,80497,329535,8032,5315,0.0011946903,47.0222123894,61.6897345133,9.4819469027,41.2858849558,50.8960176991
2020-05-12,MA,79332,322164,7842,5141,0.1893913043,47.9386086957,62.2262173913,9.6767826087,42.5949130435,51.7965217391
2020-05-11,MA,78462,316266,7732,5108,0.0203070175,48.2420175439,62.4398245614,9.2776754386,42.1301315789,51.8157017544
2020-05-10,MA,77793,310596,7617,4979,0.0141441441,46.9308558559,59.8710810811,9.7214414414,41.0614414414,50.1708558559
2020-05-09,MA,76743,299794,7551,4840,0.2913304721,46.0703433476,60.7790128755,9.9968669528,41.4949785408,50.3486266094
2020-05-08,MA,75333,290690,7434,4702,0.0197391304,48.4996521739,62.7187826087,9.3606956522,43.0662173913,52.2971304348
2020-05-07,MA,73721,277911,7237,4552,0.112832618,47.9892703863,62.4883690987,9.2517596567,42.1925321888,51.7721459227
2020-05-06,MA,72025,267614,7080,4420,0.0071491228,47.2842105263,62.0824561404,9.0096929825,41.2253947368,51.0947807018
2020-05-05,MA,70271,263078,6831,4212,0.0016740088,48.1253744493,63.7358590308,9.3531718062,42.9712334802,52.495814978
2020-05-04,MA,69087,255181,6622,4090,0.0121367521,51.014017094,65.7029487179,9.4529487179,45.253974359,54.830982906
2020-05-03,MA,68087,246559,6507,4004,0.0030263158,51.3720175439,65.2659649123,9.2578947368,44.9247368421,54.6887280702
2020-05-02,MA,66263,232731,6378,3846,0.3565652174,49.3392173913,64.1123913043,9.4316086957,43.812826087,53.2846521739
2020-05-01,MA,64311,225325,6169,3716,0.8073305085,50.2334322034,62.0944491525,9.2272457627,44.0749152542,52.9628813559
2020-04-30,MA,62205,213442,5942,3562,0.0470995671,48.0429004329,61.7569264069,10.4307359307,42.8699134199,51.7581385281
2020-04-29,MA,60265,205353,5758,3405,0.0079475983,47.1617467249,61.5048034934,10.1053275109,41.1595633188,50.8361135371
2020-04-28,MA,58302,196198,5515,3153,0.3658119658,46.9805982906,59.3311965812,10.1992307692,42.0793589744,50.3315811966
2020-04-27,MA,56462,188425,5237,3003,0.6342978723,46.8874893617,59.7237446809,10.7176170213,42.3462553191,50.5231914894
2020-04-26,MA,54938,181162,5104,2899,0.0488839286,47.8531696429,62.2875892857,10.3787053571,42.3446428571,51.7094196429
2020-04-25,MA,53348,173497,4965,2877,0.1791189427,47.1230837004,60.6707929515,9.9031277533,41.1781938326,50.544185022
2020-04-24,MA,50969,164244,4752,2877,0.2029184549,46.9945922747,60.3806866953,10.0805579399,41.4901287554,50.5048497854
2020-04-23,MA,47992,156324,4493,2769,0.003539823,45.7690707965,59.5485840708,10.2655309735,40.0753982301,49.3701769912
2020-04-22,MA,44913,144789,4256,2597,0.2943913043,45.6116086957,59.75,10.8464782609,40.6526086957,49.5760869565
2020-04-21,MA,43168,141444,4009,2449,0.0348051948,46.2684415584,60.708008658,10.4007359307,40.0317316017,49.9125541126
2020-04-20,MA,41416,136046,3872,2303,0.0035964912,47.5473245614,61.8871929825,10.0728947368,41.1399122807,51.0839035088
2020-04-19,MA,39820,129295,3789,2146,0.1041048035,46.1779039301,59.8528384279,10.4579039301,40.4717030568,49.7331004367
2020-04-18,MA,37527,124604,3728,1983,0.5262612613,45.5448198198,59.0645045045,10.1028828829,40.7587387387,49.3543243243
2020-04-17,MA,35125,117195,3756,1822,0.0053070175,45.8125877193,59.3586403509,10.4369736842,40.4613596491,49.444254386
2020-04-16,MA,32492,110098,3726,1667,0.0282327586,45.7706896552,59.9409482759,10.2413793103,40.3583189655,49.5969827586
2020-04-15,MA,29970,102790,3637,1502,0.0626609442,46.9231759657,61.2498283262,10.1102575107,42.0254506438,50.9535193133
2020-04-14,MA,28109,98820,3616,1329,0.8052521008,48.4736134454,62.224789916,10.2692016807,43.3983193277,52.2272268908
2020-04-13,MA,26794,95500,3485,1211,0.2291845494,50.3991416309,62.5835622318,10.9283261803,42.7412446352,52.7510300429
2020-04-12,MA,25381,91463,2514,1056,0.0028125,45.7378125,60.9913392857,10.173125,39.8136607143,49.7699107143
2020-04-11,MA,22766,86115,2507,946,0.0385714286,46.4636160714,59.7941517857,10.5533482143,41.36875,50.0950892857
2020-04-10,MA,20878,81564,2435,832,0.5319313305,46.7227467811,59.52472103,10.7679399142,41.901416309,50.2581974249
2020-04-09,MA,18843,76146,2302,725,0.0840692641,47.2471861472,60.5792207792,10.4685714286,41.7992207792,50.7536796537
2020-04-08,MA,16692,70849,2119,615,0.0556034483,47.8581465517,62.2521982759,9.9134913793,42.5018965517,51.7494827586
2020-04-07,MA,15104,66270,1831,515,0.0014912281,47.6647368421,62.6966666667,10.0964035088,42.006622807,51.6797807018
2020-04-06,MA,13739,62720,1667,448,0.0019396552,47.4506034483,61.8847844828,10.1160344828,42.0173275862,51.336637931
2020-04-05,MA,12402,59565,1632,370,0.0062114537,47.621938326,60.7539207048,9.9348017621,42.2511894273,51.0794273128
2020-04-04,MA,11637,57191,1370,304,0.5093191489,47.1485957447,59.6673617021,10.261787234,42.4817021277,50.6307234043
2020-04-03,MA,10303,52685,966,265,0.6374042553,47.5590212766,59.5160425532,10.8927659574,42.5670638298,50.7374042553
2020-04-02,MA,8867,47767,813,229,0.087112069,46.8707327586,59.3475862069,10.7292672414,41.4218965517,50.0889655172
2020-04-01,MA,7639,44125,682,187,0.0056709957,45.2258008658,58.7965367965,10.2962337662,39.9372727273,48.8945021645
2020-03-31,MA,6521,40440,562,153,0.1029130435,45.5307826087,58.3623913043,9.3824782609,40.9493478261,49.171173913
2020-03-30,MA,5653,37166,453,124,0.4572413793,46.6878448276,58.697887931,9.6330172414,42.2337068966,50.0714655172
2020-03-29,MA,4856,34234,399,99,0.3794642857,47.5273214286,59.9617410714,9.6579464286,41.6928571429,50.5967857143
2020-03-28,MA,4158,30915,350,72,0.0220720721,45.5837837838,61.9477477477,9.091981982,39.9584234234,50.0956756757
2020-03-27,MA,3151,26244,219,57,0.0045495495,48.1251801802,61.7907207207,9.4738288288,41.1779279279,51.2472522523
2020-03-26,MA,2318,21327,219,42,0.0085777778,45.7333777778,59.0866666667,9.4047555556,40.6374666667,49.3827555556
2020-07-15,MD,75016,605072,11625,3341,0.0061688312,57.9629220779,72.1218181818,6.0811038961,51.9100649351,62.0787012987
2020-07-14,MD,74260,591809,11485,3334,0.0657324841,57.7712738854,71.9261146497,6.015477707,52.1057324841,62.0014012739
2020-07-13,MD,73527,578430,11467,3325,0.1006586826,57.928502994,71.9853892216,6.0113772455,52.199760479,62.1007185629
2020-07-12,MD,73109,570282,11420,3319,0.0359354839,57.9557419355,72.0523870968,6.0407096774,52.2301935484,62.1441290323
2020-07-11,MD,72467,556810,11353,3310,0.2891925466,58.3380124224,72.0370186335,6.1130434783,52.7604968944,62.4131055901
2020-07-10,MD,71910,549153,11300,3303,0.2388198758,58.2669565217,72.2318012422,6.2310559006,52.9346583851,62.5183850932
2020-07-09,MD,71447,541134,11221,3288,0.0029487179,58.3811538462,72.351025641,6.1456410256,52.7669230769,62.5504487179
2020-07-08,MD,70861,532247,11184,3275,0.1213043478,58.3153416149,72.111552795,6.0629813665,52.6859627329,62.4131055901
2020-07-07,MD,70396,523982,11111,3266,1.0455813953,57.9369767442,72.226744186,6.0821511628,52.3779069767,62.2498837209
2020-07-06,MD,69904,517457,11096,3246,0.0554878049,58.4732317073,72.7392682927,6.1262804878,52.6424390244,62.6929268293
2020-07-05,MD,69632,510330,11071,3243,0.0251875,58.3811875,72.57075,6.0614375,52.728,62.62425
2020-07-04,MD,69341,504001,11034,3236,0.0037254902,58.4679738562,72.5325490196,6.0445751634,52.717124183,62.6330065359
2020-07-03,MD,68961,494873,10973,3223,0.0019333333,58.5253333333,72.7370666667,6.0632,52.5456,62.6793333333
2020-07-02,MD,68423,484752,10939,3212,0.0958024691,57.7900617284,71.9296296296,6.0216049383,51.9469135802,61.9614814815
2020-07-01,MD,67918,474686,10902,3205,0.2405202312,57.4913294798,71.6337572254,5.9956069364,51.9939884393,61.768265896
2020-06-30,MD,67559,468296,10844,3190,0.0044736842,58.1726973684,72.2776315789,7.1552631579,52.3802631579,62.3431578947
2020-06-29,MD,67254,462059,10822,3175,0.0618867925,58.5648427673,72.386163522,7.1843396226,52.7270440252,62.6089308176
2020-06-28,MD,66777,452696,10793,3168,0.0874375,58.4053125,72.027,7.1763125,52.74675,62.42575
2020-06-27,MD,66450,447366,10751,3157,0.0231125828,58.3939735099,72.0741721854,7.2673509934,52.2966887417,62.3077483444
2020-06-26,MD,66115,440282,10725,3142,0.2402439024,57.4691463415,71.7026829268,7.2242682927,51.496097561,61.6407926829
2020-06-25,MD,65777,433182,10683,3129,0.0468181818,57.4584415584,71.3732467532,7.1098051948,51.8812987013,61.6235714286
2020-06-24,MD,65337,425120,10648,3108,0.2237349398,57.9887951807,71.7161445783,7.2621686747,52.3814457831,62.068313253
2020-06-23,MD,65007,418528,10611,3092,0.4550581395,57.9436046512,71.9693023256,7.206744186,52.1806976744,62.0935465116
2020-06-22,MD,64603,410122,10572,3074,0.0770700637,57.7563057325,71.8865605096,7.1508280255,52.2078980892,62.0115286624
2020-06-21,MD,64306,404725,10544,3066,0.3716969697,57.5284848485,71.104,7.1036969697,51.8620606061,61.5347272727
2020-06-20,MD,63956,398324,10497,3052,0.2616969697,57.3056363636,71.0576969697,7.124,51.8744242424,61.4516363636
2020-06-19,MD,63548,390121,10447,3030,0.0474545455,57.4298787879,70.9083636364,7.1552121212,51.8564848485,61.4263636364
2020-06-18,MD,63229,384379,10357,3016,0.3224571429,57.192,70.3574857143,7.2494857143,51.4276571429,61.0121714286
2020-06-17,MD,62969,378374,10309,2996,0.0384810127,56.8453164557,70.1227848101,7.4558860759,51.1936708861,60.7446835443
2020-06-16,MD,62409,366816,10262,2982,0.0017419355,56.5816774194,70.3192258065,7.4498709677,51.1078709677,60.7143225806
2020-06-15,MD,62032,359076,10222,2947,0.009,56.582625,70.129625,7.4084375,50.8756875,60.572125
2020-06-14,MD,61701,353608,10165,2939,0.0083225806,56.3827741935,70.127483871,7.2869032258,50.6815483871,60.4521935484
2020-06-13,MD,61305,347453,10053,2926,0.0074342105,56.7426973684,71.1,7.2553947368,51.0052631579,61.0371052632
2020-06-12,MD,60613,339482,9923,2900,0.3000591716,57.2704142012,71.4738461538,7.2035502959,51.3675739645,61.4524852071
2020-06-11,MD,60197,332173,9789,2875,0.4848823529,58.0928235294,71.7571764706,7.3287058824,52.5710588235,62.1725882353
2020-06-10,MD,59465,325177,9755,2844,0.0158333333,58.4437179487,72.2741025641,7.3811538462,52.2541025641,62.3881410256
2020-06-09,MD,58904,319178,9676,2811,0.0020915033,57.3173202614,71.6264052288,7.1705228758,50.9003921569,61.3881045752
2020-06-08,MD,58404,313099,9629,2776,0.0022077922,56.8553246753,71.2976623377,7.1418831169,50.8101298701,61.091038961
2020-06-07,MD,57973,306830,9546,2749,0.0134375,57.235,71.47875,7.2266875,51.1744375,61.3865
2020-06-06,MD,57482,299894,9451,2740,0.5415606936,57.7367052023,71.747283237,7.2379768786,52.1209248555,61.9256069364
2020-06-05,MD,56770,290956,9346,2702,0.7869886364,57.7772727273,71.9427272727,7.2532386364,52.1243181818,62.0151704545
2020-06-04,MD,55858,281160,9217,2668,0.0586538462,58.2650641026,72.0987179487,7.2090384615,52.1512820513,62.2343589744
2020-06-03,MD,54982,272643,9111,2666,0.0025641026,58.1294230769,71.5946153846,7.3539102564,51.331025641,61.7538461538
2020-06-02,MD,54175,261640,8957,2646,0.0026582278,56.5096202532,70.3379746835,7.2193670886,50.1430379747,60.4139873418
2020-06-01,MD,53327,255403,8886,2625,0.0031410256,55.6354487179,70.3002564103,7.2549358974,49.4984615385,59.9386538462
2020-05-31,MD,52778,249103,8738,2596,0.0035064935,56.5653896104,70.9280519481,8.8405194805,50.5057142857,60.7677922078
2020-05-30,MD,52015,241931,8619,2562,0.0585534591,57.8697484277,71.6966037736,8.7294339623,52.0857861635,61.9367295597
2020-05-29,MD,50988,233530,8479,2538,0.1171345029,58.3560818713,71.8313450292,8.8404093567,52.7674853801,62.3409356725
2020-05-28,MD,49709,225149,8392,2501,0.0770833333,57.7524404762,70.8083333333,8.8564285714,52.1083333333,61.5616666667
2020-05-27,MD,48423,213632,8281,2458,0.0024025974,57.3307142857,71.2698701299,8.7287012987,51.5574025974,61.4483116883
2020-05-26,MD,47687,206800,8179,2417,0.008525641,56.9704487179,70.7979487179,8.6455769231,50.9661538462,60.9785897436
2020-05-25,MD,47152,202425,8092,2379,0.0176774194,56.6635483871,69.7901935484,8.6730967742,51.1078709677,60.5338709677
2020-05-24,MD,46313,194049,7939,2341,0.0119354839,56.524516129,70.0717419355,8.8261290323,50.9979354839,60.5676774194
2020-05-23,MD,45495,186832,7825,2306,0.5686904762,57.0308333333,70.5383333333,8.692797619,51.114047619,60.9399404762
2020-05-22,MD,44424,183478,7634,2274,0.1958333333,56.494047619,69.5030952381,8.7326190476,50.3766666667,60.1536309524
2020-05-21,MD,43531,176702,7485,2221,0.0009615385,55.4317948718,69.1184615385,8.8520512821,49.5174358974,59.4220512821
2020-05-20,MD,42323,173007,7393,2198,0.0076923077,55.263974359,68.8107692308,9.1130128205,49.761025641,59.3227564103
2020-05-19,MD,41546,167112,7199,2164,0.0174683544,55.9990506329,69.2412658228,9.1548101266,50.6435443038,59.9780379747
2020-05-18,MD,39762,161744,7086,2122,0.012125,56.2403125,69.16725,8.9425625,50.73525,60.050875
2020-05-17,MD,38804,156122,6993,2090,0.0094039735,56.4549668874,70.0458278146,8.8242384106,50.9727152318,60.5288741722
2020-05-16,MD,37968,152207,6755,2040,0.0039869281,57.5779738562,71.5022222222,8.8405882353,51.2271895425,61.5169934641
2020-05-15,MD,36986,145840,6679,1991,0.0138125,57.2925625,70.89175,8.9439375,50.64075,61.01825
2020-05-14,MD,35903,142551,6553,1935,0.0036942675,55.4022929936,69.589044586,8.7322292994,48.5778343949,59.3181528662
2020-05-13,MD,34812,138762,6404,1881,0.0031410256,54.5796794872,68.7146153846,8.7157692308,48.0302564103,58.5621153846
2020-05-12,MD,34061,135442,6287,1834,0.0105095541,54.1937579618,67.7459872611,8.861910828,48.3291719745,58.1549044586
2020-05-11,MD,33373,131407,6183,1788,0.0324561404,54.7940935673,68.5171929825,9.0000584795,48.609122807,58.722748538
2020-05-10,MD,32587,127344,5955,1739,0.0029411765,53.8734640523,67.5592156863,8.8347058824,47.2669281046,57.6692156863
2020-05-09,MD,31534,124494,5932,1692,0.2901744186,53.2429651163,67.4169767442,9.0525,47.5237209302,57.4952906977
2020-05-08,MD,30485,121702,5811,1643,0.033164557,54.9049367089,68.7498734177,8.9184177215,48.2830379747,58.7510759494
2020-05-07,MD,29374,119226,5663,1580,0.2410857143,54.4485142857,67.9942857143,8.8315428571,48.4114285714,58.3543428571
2020-05-06,MD,28163,115849,5497,1520,0.185872093,54.5730813953,67.4095348837,8.7780232558,49.1579069767,58.3864534884
2020-05-05,MD,27117,112986,5337,1476,0.0099378882,54.8152173913,68.9234782609,8.6862732919,49.220621118,59.068136646
2020-05-04,MD,26408,110587,5199,1424,0.4902222222,56.4732222222,70.3828888889,8.9609444444,50.4493333333,60.5108333333
2020-05-03,MD,25462,107332,5051,1372,0.0390123457,56.8085185185,70.5113580247,8.7493209877,50.3658641975,60.6394444444
2020-05-02,MD,24473,101049,4910,1323,0.1030722892,55.5330120482,69.22,8.8229518072,49.6402409639,59.5289759036
2020-05-01,MD,23472,97511,4718,1276,1.1056,55.4275428571,68.8155428571,8.8289714286,49.9261714286,59.4237714286
2020-04-30,MD,21742,92617,4559,1226,0.2343209877,56.3485802469,69.5787654321,9.4295061728,50.2879012346,60.1119753086
2020-04-29,MD,20849,90080,4402,1168,0.0348192771,55.5534337349,68.6224096386,9.3137349398,49.163313253,59.1621686747
2020-04-28,MD,20113,87672,4268,1099,0.0130487805,54.2917682927,67.6343902439,9.1704268293,48.2125,58.1072560976
2020-04-27,MD,19487,85489,4101,1045,0.2047398844,54.2657803468,67.3993063584,9.3747976879,48.7347976879,58.1622543353
2020-04-26,MD,18581,78084,3962,1001,0.3518604651,55.0344767442,68.3746511628,9.2112209302,49.3846511628,58.9709302326
2020-04-25,MD,17766,71357,3760,948,0.0993604651,54.8947093023,68.246744186,9.2202906977,49.1579069767,58.8109302326
2020-04-24,MD,16616,68100,3618,899,0.85,55.2861142857,68.2971428571,9.2821714286,49.3771428571,59.0163428571
2020-04-23,MD,15737,64363,3477,831,0.0429113924,54.3724050633,67.9564556962,9.1911392405,48.0802531646,58.2182278481
2020-04-22,MD,14775,61754,3325,779,0.0704848485,53.5055151515,68.1352727273,9.3475757576,47.2392727273,57.7714545455
2020-04-21,MD,14193,59442,3158,732,0.0265189873,54.7213924051,68.7118987342,9.4932278481,48.6691139241,58.7938607595
2020-04-20,MD,13684,57713,3014,683,0.0159748428,54.8671069182,67.9423899371,9.1642767296,48.3120125786,58.4342138365
2020-04-19,MD,12830,55061,2886,626,0.0411445783,53.8792771084,67.8448192771,9.2045783133,47.46,57.8390963855
2020-04-18,MD,12308,53062,2757,582,0.1022674419,54.3683139535,67.4793023256,9.3244186047,47.6869767442,57.9151162791
2020-04-17,MD,11572,50437,2612,541,0.0032258065,53.0396129032,66.8898064516,9.2252258065,46.5927741935,56.9521290323
2020-04-16,MD,10784,48059,2451,499,0.0084177215,53.4159493671,66.7941772152,9.3460126582,47.3526582278,57.2558860759
2020-04-15,MD,10032,45731,2231,469,0.2292485549,53.2089595376,67.2531791908,9.288150289,47.5040462428,57.4153757225
2020-04-14,MD,9472,44261,2122,421,0.527816092,54.5190804598,69.2245977011,9.290862069,48.6616091954,58.9286206897
2020-04-13,MD,8936,42815,1975,384,1.2686127168,56.7176300578,70.1953757225,9.5700578035,49.8335260116,60.3310404624
2020-04-12,MD,8225,41539,1860,335,0.018525641,54.8877564103,68.9156410256,9.2946153846,48.1715384615,58.7772435897
2020-04-11,MD,7694,39544,1709,298,0.0041025641,53.8956410256,67.0653846154,9.2717307692,47.4282051282,57.5317948718
2020-04-10,MD,6968,37480,1413,255,0.070797546,53.6903067485,67.8630674847,9.660797546,48.2179141104,58.0121472393
2020-04-09,MD,6185,35344,1348,221,0.1439520958,55.4214371257,70.2431137725,9.5495209581,49.6491017964,59.8951497006
2020-04-08,MD,5529,32933,1210,191,0.2269886364,56.356875,70.0141477273,9.2797159091,50.1254545455,60.2357386364
2020-04-07,MD,4371,27256,1106,160,0.0198773006,55.5375460123,69.6198773006,9.126993865,49.3899386503,59.6120245399
2020-04-06,MD,4045,25572,1059,138,0.0107594937,55.4560126582,69.2964556962,9.1463291139,49.1500632911,59.3900632911
2020-04-05,MD,3609,24728,936,122,0.0030769231,54.8882051282,68.5630769231,9.1698717949,48.8766666667,58.8488461538
