,date,state,positive,negative,hospitalized_currently,in_icu_currently,on_ventilator_currently,hospitalized_cumulative,in_icu_cumulative,on_ventilator_cumulative,recovered,death_increase,death,hospitalized_increase,hospitalized,positive_increase,negative_increase,positive_tests_viral,negative_tests_viral,total_test_results_increase,data_quality_grade,cases_white,cases_black,cases_latinx,cases_asian,cases_aian,cases_nhpi,cases_multiracial,cases_other,cases_unknown,deaths_white,deaths_black,deaths_latinx,deaths_asian,deaths_asian,deaths_aian,deaths_nhpi,deaths_multiracial,deaths_ethnicity_hispanic,deaths_other,deaths_unknown
6970,20200313,OK,3.0,36.0,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
6971,20200313,OR,30.0,337.0,,,,,,,,0,,0,,11,51,,,62,,,,,,,,,,,,,,,,,,,,,
6972,20200313,PA,41.0,140.0,,,,,,,,0,,0,,19,24,,,43,,,,,,,,,,,,,,,,,,,,,
6973,20200313,RI,19.0,224.0,,,,,,,,0,,0,,6,48,21.0,236.0,54,,,,,,,,,,,,,,,,,,,,,
6974,20200313,SC,12.0,75.0,,,,,,,,0,,0,,2,27,,,29,,,,,,,,,,,,,,,,,,,,,
6975,20200313,SD,9.0,73.0,,,,,,,,0,,0,,1,46,,,47,,,,,,,,,,,,,,,,,,,,,
6976,20200313,TN,26.0,116.0,,,,,,,,0,,0,,8,37,,,45,,,,,,,,,,,,,,,,,,,,,
6977,20200313,TX,39.0,,,,,,,,,0,,0,,16,0,,,16,,,,,,,,,,,,,,,,,,,,,
6978,20200313,UT,6.0,131.0,,,,,,,,0,,0,,2,0,,,2,,,,,,,,,,,,,,,,,,,,,
6979,20200313,VA,30.0,117.0,,,,,,,,0,,0,,13,0,,,13,,,,,,,,,,,,,,,,,,,,,
6980,20200313,VT,5.0,223.0,,,,,,,,0,,0,,3,87,,,90,,,,,,,,,,,,,,,,,,,,,
6981,20200313,WA,2218.0,13660.0,,,,,,,,3,47.0,0,,297,3937,,,4234,,,,,,,,,,,,,,,,,,,,,
6982,20200313,WI,23.0,169.0,,,,,,,,0,,0,,14,85,,,99,,,,,,,,,,,,,,,,,,,,,
6983,20200313,WV,0.0,17.0,,,,,,,,0,,0,,0,10,,,10,,,,,,,,,,,,,,,,,,,,,
6984,20200313,WY,1.0,,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
6985,20200312,AK,0.0,46.0,,,,,,,,0,0.0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
6986,20200312,AL,0.0,10.0,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
6987,20200312,AR,6.0,24.0,,,,,,,,0,,0,,6,12,,,18,,,,,,,,,,,,,,,,,,,,,
6988,20200312,AZ,9.0,82.0,,,,16.0,,,,0,,5,16.0,0,23,,,23,,,,,,,,,,,,,,,,,,,,,
6989,20200312,CA,202.0,916.0,,,,,,,,4,4.0,0,,45,0,,,45,,,,,,,,,,,,,,,,,,,,,
6990,20200312,CO,45.0,298.0,,,,,,,,0,,0,,17,47,,,64,,,,,,,,,,,,,,,,,,,,,
6991,20200312,CT,6.0,89.0,,,,,,,,0,,0,,3,18,,,21,,,,,,,,,,,,,,,,,,,,,
6992,20200312,DC,10.0,20.0,,,,,,,,0,,0,,5,0,,,5,,,,,,,,,,,,,,,,,,,,,
6993,20200312,DE,4.0,23.0,,,,,,,,0,0.0,0,,3,6,,,9,,,,,,,,,,,,,,,,,,,,,
6994,20200312,FL,32.0,301.0,,,,,,,,0,2.0,0,,4,0,,,4,,,,,,,,,,,,,,,,,,,,,
6995,20200312,GA,31.0,,,,,,,,,0,,0,,9,0,,,9,,,,,,,,,,,,,,,,,,,,,
6996,20200312,HI,2.0,,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
6997,20200312,IA,14.0,67.0,,,,,,,,0,,0,,1,21,,,22,,,,,,,,,,,,,,,,,,,,,
6998,20200312,ID,0.0,93.0,,,,,,,,0,,0,,0,26,,,26,,,,,,,,,,,,,,,,,,,,,
6999,20200312,IL,25.0,266.0,,,,,,,,0,,0,,6,22,,,28,,,,,,,,,,,,,,,,,,,,,
7000,20200312,IN,12.0,52.0,,,,,,,,0,,0,,2,19,,,21,,,,,,,,,,,,,,,,,,,,,
7001,20200312,KS,4.0,41.0,,,,,,,,0,,0,,3,0,,,3,,,,,,,,,,,,,,,,,,,,,
7002,20200312,KY,8.0,56.0,,,,,,,,0,,0,,0,10,,,10,,,,,,,,,,,,,,,,,,,,,
7003,20200312,LA,14.0,37.0,,,,,,,,0,,0,,8,0,,,8,,,,,,,,,,,,,,,,,,,,,
7004,20200312,MA,8.0,,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7005,20200312,MD,12.0,94.0,,,,,,,,0,,0,,3,0,,,3,,,,,,,,,,,,,,,,,,,,,
7006,20200312,ME,1.0,65.0,,,,,,,,0,,0,,1,23,,,24,,,,,,,,,,,,,,,,,,,,,
7007,20200312,MI,702.0,91.0,,,,,,,,0,,0,,205,34,,,239,,,,,,,,,,,,,,,,,,,,,
7008,20200312,MN,43.0,307.0,,,,,,,,0,,0,,22,90,,,112,,,,,,,,,,,,,,,,,,,,,
7009,20200312,MO,1.0,64.0,,,,,,,,0,,0,,0,64,9.0,56.0,64,,,,,,,,,,,,,,,,,,,,,
7010,20200312,MS,1.0,41.0,,,,,,,,0,,0,,1,21,,,22,,,,,,,,,,,,,,,,,,,,,
7011,20200312,MT,1.0,34.0,,,,,,,,0,,0,,1,13,,,14,,,,,,,,,,,,,,,,,,,,,
7012,20200312,NC,12.0,60.0,,,,,,,,0,,0,,5,60,,,65,,,,,,,,,,,,,,,,,,,,,
7013,20200312,ND,1.0,12.0,,,,,,,,0,,0,,1,5,,,6,,,,,,,,,,,,,,,,,,,,,
7014,20200312,NE,10.0,80.0,,,,,,,,0,,0,,5,33,,,38,,,,,,,,,,,,,,,,,,,,,
7015,20200312,NH,6.0,94.0,,,,,,,,0,,0,,2,56,,,58,,,,,,,,,,,,,,,,,,,,,
7016,20200312,NJ,30.0,74.0,,,,,,,,0,1.0,0,,6,17,,,23,,,,,,,,,,,,,,,,,,,,,
7017,20200312,NM,5.0,155.0,,,,,,,,0,,0,,2,68,,,70,,,,,,,,,,,,,,,,,,,,,
7018,20200312,NV,7.0,168.0,,,,,,,,0,0.0,0,,2,0,,,2,,,,,,,,,,,,,,,,,,,,,
7019,20200312,NY,216.0,92.0,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7020,20200312,OH,5.0,30.0,,,,,,,,0,,0,,1,9,,,10,,,,,,,,,,,,,,,,,,,,,
7021,20200312,OK,3.0,36.0,,,,,,,,0,,0,,1,21,,,22,,,,,,,,,,,,,,,,,,,,,
7022,20200312,OR,19.0,286.0,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7023,20200312,PA,22.0,116.0,,,,,,,,0,,0,,6,28,,,34,,,,,,,,,,,,,,,,,,,,,
7024,20200312,RI,13.0,176.0,,,,,,,,0,,0,,8,37,15.0,186.0,45,,,,,,,,,,,,,,,,,,,,,
7025,20200312,SC,10.0,48.0,,,,,,,,0,,0,,1,16,,,17,,,,,,,,,,,,,,,,,,,,,
7026,20200312,SD,8.0,27.0,,,,,,,,0,,0,,3,14,,,17,,,,,,,,,,,,,,,,,,,,,
7027,20200312,TN,18.0,79.0,,,,,,,,0,,0,,11,29,,,40,,,,,,,,,,,,,,,,,,,,,
7028,20200312,TX,23.0,,,,,,,,,0,,0,,2,0,,,2,,,,,,,,,,,,,,,,,,,,,
7029,20200312,UT,4.0,131.0,,,,,,,,0,,0,,2,131,,,133,,,,,,,,,,,,,,,,,,,,,
7030,20200312,VA,17.0,117.0,,,,,,,,0,,0,,8,57,,,65,,,,,,,,,,,,,,,,,,,,,
7031,20200312,VT,2.0,136.0,,,,,,,,0,,0,,0,45,,,45,,,,,,,,,,,,,,,,,,,,,
7032,20200312,WA,1921.0,9723.0,,,,,,,,4,44.0,0,,256,3508,,,3764,,,,,,,,,,,,,,,,,,,,,
7033,20200312,WI,9.0,84.0,,,,,,,,0,,0,,6,41,,,47,,,,,,,,,,,,,,,,,,,,,
7034,20200312,WV,0.0,7.0,,,,,,,,0,,0,,0,4,,,4,,,,,,,,,,,,,,,,,,,,,
7035,20200312,WY,1.0,,,,,,,,,0,,0,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,
7036,20200311,AK,0.0,46.0,,,,,,,,0,0.0,0,,0,23,,,23,,,,,,,,,,,,,,,,,,,,,
7037,20200311,AL,0.0,10.0,,,,,,,,0,,0,,0,10,,,10,,,,,,,,,,,,,,,,,,,,,
7038,20200311,AR,0.0,12.0,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7039,20200311,AZ,9.0,59.0,,,,11.0,,,,0,,3,11.0,3,8,,,11,,,,,,,,,,,,,,,,,,,,,
7040,20200311,CA,157.0,916.0,,,,,,,,0,,0,,24,226,,,250,,,,,,,,,,,,,,,,,,,,,
7041,20200311,CO,28.0,251.0,,,,,,,,0,,0,,16,109,,,125,,,,,,,,,,,,,,,,,,,,,
7042,20200311,CT,3.0,71.0,,,,,,,,0,,0,,1,17,,,18,,,,,,,,,,,,,,,,,,,,,
7043,20200311,DC,5.0,20.0,,,,,,,,0,,0,,0,3,,,3,,,,,,,,,,,,,,,,,,,,,
7044,20200311,DE,1.0,17.0,,,,,,,,0,0.0,0,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,
7045,20200311,FL,28.0,301.0,,,,,,,,2,2.0,0,,9,79,,,88,,,,,,,,,,,,,,,,,,,,,
7046,20200311,GA,22.0,,,,,,,,,0,,0,,5,0,,,5,,,,,,,,,,,,,,,,,,,,,
7047,20200311,HI,2.0,,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7048,20200311,IA,13.0,46.0,,,,,,,,0,,0,,5,14,,,19,,,,,,,,,,,,,,,,,,,,,
7049,20200311,ID,0.0,67.0,,,,,,,,0,,0,,0,26,,,26,,,,,,,,,,,,,,,,,,,,,
7050,20200311,IL,19.0,244.0,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7051,20200311,IN,10.0,33.0,,,,,,,,0,,0,,4,3,,,7,,,,,,,,,,,,,,,,,,,,,
7052,20200311,KS,1.0,41.0,,,,,,,,0,,0,,0,24,,,24,,,,,,,,,,,,,,,,,,,,,
7053,20200311,KY,8.0,46.0,,,,,,,,0,,0,,2,18,,,20,,,,,,,,,,,,,,,,,,,,,
7054,20200311,LA,6.0,37.0,,,,,,,,0,,0,,5,26,,,31,,,,,,,,,,,,,,,,,,,,,
7055,20200311,MD,9.0,94.0,,,,,,,,0,,0,,3,5,,,8,,,,,,,,,,,,,,,,,,,,,
7056,20200311,ME,0.0,42.0,,,,,,,,0,,0,,0,22,,,22,,,,,,,,,,,,,,,,,,,,,
7057,20200311,MI,497.0,57.0,,,,,,,,0,,0,,139,18,,,157,,,,,,,,,,,,,,,,,,,,,
7058,20200311,MN,21.0,217.0,,,,,,,,0,,0,,10,85,,,95,,,,,,,,,,,,,,,,,,,,,
7059,20200311,MO,1.0,,,,,,,,,0,,0,,0,0,8.0,46.0,0,,,,,,,,,,,,,,,,,,,,,
7060,20200311,MS,0.0,20.0,,,,,,,,0,,0,,0,20,,,20,,,,,,,,,,,,,,,,,,,,,
7061,20200311,MT,0.0,21.0,,,,,,,,0,,0,,0,6,,,6,,,,,,,,,,,,,,,,,,,,,
7062,20200311,NC,7.0,,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7063,20200311,ND,0.0,7.0,,,,,,,,0,,0,,0,1,,,1,,,,,,,,,,,,,,,,,,,,,
7064,20200311,NE,5.0,47.0,,,,,,,,0,,0,,2,0,,,2,,,,,,,,,,,,,,,,,,,,,
7065,20200311,NH,4.0,38.0,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7066,20200311,NJ,24.0,57.0,,,,,,,,1,1.0,0,,9,13,,,22,,,,,,,,,,,,,,,,,,,,,
7067,20200311,NM,3.0,87.0,,,,,,,,0,,0,,3,18,,,21,,,,,,,,,,,,,,,,,,,,,
7068,20200311,NV,5.0,168.0,,,,,,,,0,0.0,0,,4,154,,,158,,,,,,,,,,,,,,,,,,,,,
7069,20200311,NY,216.0,92.0,,,,,,,,0,,0,,43,0,,,43,,,,,,,,,,,,,,,,,,,,,
7070,20200311,OH,4.0,21.0,,,,,,,,0,,0,,1,7,,,8,,,,,,,,,,,,,,,,,,,,,
7071,20200311,OK,2.0,15.0,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7072,20200311,OR,19.0,286.0,,,,,,,,0,,0,,4,73,,,77,,,,,,,,,,,,,,,,,,,,,
7073,20200311,PA,16.0,88.0,,,,,,,,0,,0,,4,88,,,92,,,,,,,,,,,,,,,,,,,,,
7074,20200311,RI,5.0,139.0,,,,,,,,0,,0,,0,34,6.0,144.0,34,,,,,,,,,,,,,,,,,,,,,
7075,20200311,SC,9.0,32.0,,,,,,,,0,,0,,2,8,,,10,,,,,,,,,,,,,,,,,,,,,
7076,20200311,SD,5.0,13.0,,,,,,,,0,,0,,5,2,,,7,,,,,,,,,,,,,,,,,,,,,
7077,20200311,TN,7.0,50.0,,,,,,,,0,,0,,0,50,,,50,,,,,,,,,,,,,,,,,,,,,
7078,20200311,TX,21.0,,,,,,,,,0,,0,,8,0,,,8,,,,,,,,,,,,,,,,,,,,,
7079,20200311,UT,2.0,,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7080,20200311,VA,9.0,60.0,,,,,,,,0,,0,,1,7,,,8,,,,,,,,,,,,,,,,,,,,,
7081,20200311,VT,2.0,91.0,,,,,,,,0,,0,,1,31,,,32,,,,,,,,,,,,,,,,,,,,,
7082,20200311,WA,1665.0,6215.0,,,,,,,,3,40.0,0,,212,2055,,,2267,,,,,,,,,,,,,,,,,,,,,
7083,20200311,WI,3.0,43.0,,,,,,,,0,,0,,1,7,,,8,,,,,,,,,,,,,,,,,,,,,
7084,20200311,WV,0.0,3.0,,,,,,,,0,,0,,0,1,,,1,,,,,,,,,,,,,,,,,,,,,
7085,20200311,WY,0.0,,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7086,20200310,AK,0.0,23.0,,,,,,,,0,0.0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7087,20200310,AL,0.0,0.0,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7088,20200310,AR,0.0,12.0,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7089,20200310,AZ,6.0,51.0,,,,8.0,,,,0,,0,8.0,1,7,,,8,,,,,,,,,,,,,,,,,,,,,
7090,20200310,CA,133.0,690.0,,,,,,,,0,,0,,19,0,,,19,,,,,,,,,,,,,,,,,,,,,
7091,20200310,CO,12.0,142.0,,,,,,,,0,,0,,3,9,,,12,,,,,,,,,,,,,,,,,,,,,
7092,20200310,CT,2.0,54.0,,,,,,,,0,,0,,1,8,,,9,,,,,,,,,,,,,,,,,,,,,
7093,20200310,DC,5.0,17.0,,,,,,,,0,,0,,4,3,,,7,,,,,,,,,,,,,,,,,,,,,
7094,20200310,DE,0.0,17.0,,,,,,,,0,0.0,0,,0,2,,,2,,,,,,,,,,,,,,,,,,,,,
7095,20200310,FL,19.0,222.0,,,,,,,,0,,0,,1,82,,,83,,,,,,,,,,,,,,,,,,,,,
7096,20200310,GA,17.0,,,,,,,,,0,,0,,5,0,,,5,,,,,,,,,,,,,,,,,,,,,
7097,20200310,HI,2.0,,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7098,20200310,IA,8.0,32.0,,,,,,,,0,,0,,5,6,,,11,,,,,,,,,,,,,,,,,,,,,
7099,20200310,ID,0.0,41.0,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7100,20200310,IL,19.0,244.0,,,,,,,,0,,0,,12,53,,,65,,,,,,,,,,,,,,,,,,,,,
7101,20200310,IN,6.0,30.0,,,,,,,,0,,0,,4,30,,,34,,,,,,,,,,,,,,,,,,,,,
7102,20200310,KS,1.0,17.0,,,,,,,,0,,0,,0,6,,,6,,,,,,,,,,,,,,,,,,,,,
7103,20200310,KY,6.0,28.0,,,,,,,,0,,0,,2,11,,,13,,,,,,,,,,,,,,,,,,,,,
7104,20200310,LA,1.0,11.0,,,,,,,,0,,0,,0,6,,,6,,,,,,,,,,,,,,,,,,,,,
7105,20200310,MD,6.0,89.0,,,,,,,,0,,0,,1,16,,,17,,,,,,,,,,,,,,,,,,,,,
7106,20200310,ME,0.0,20.0,,,,,,,,0,,0,,0,19,,,19,,,,,,,,,,,,,,,,,,,,,
7107,20200310,MI,358.0,39.0,,,,,,,,0,,0,,104,3,,,107,,,,,,,,,,,,,,,,,,,,,
7108,20200310,MN,11.0,132.0,,,,,,,,0,,0,,6,52,,,58,,,,,,,,,,,,,,,,,,,,,
7109,20200310,MO,1.0,,,,,,,,,0,,0,,0,0,8.0,34.0,0,,,,,,,,,,,,,,,,,,,,,
7110,20200310,MS,0.0,,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7111,20200310,MT,0.0,15.0,,,,,,,,0,,0,,0,4,,,4,,,,,,,,,,,,,,,,,,,,,
7112,20200310,NC,7.0,,,,,,,,,0,,0,,5,0,,,5,,,,,,,,,,,,,,,,,,,,,
7113,20200310,ND,0.0,6.0,,,,,,,,0,,0,,0,6,,,6,,,,,,,,,,,,,,,,,,,,,
7114,20200310,NE,3.0,47.0,,,,,,,,0,,0,,0,11,,,11,,,,,,,,,,,,,,,,,,,,,
7115,20200310,NH,4.0,38.0,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7116,20200310,NJ,15.0,44.0,,,,,,,,0,,0,,4,9,,,13,,,,,,,,,,,,,,,,,,,,,
7117,20200310,NM,0.0,69.0,,,,,,,,0,,0,,0,12,,,12,,,,,,,,,,,,,,,,,,,,,
7118,20200310,NV,1.0,14.0,,,,,,,,0,0.0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7119,20200310,NY,173.0,92.0,,,,,,,,0,,0,,31,0,,,31,,,,,,,,,,,,,,,,,,,,,
7120,20200310,OH,3.0,14.0,,,,,,,,0,,0,,0,3,,,3,,,,,,,,,,,,,,,,,,,,,
7121,20200310,OK,2.0,15.0,,,,,,,,0,,0,,1,7,,,8,,,,,,,,,,,,,,,,,,,,,
7122,20200310,OR,15.0,213.0,,,,,,,,0,,0,,1,48,,,49,,,,,,,,,,,,,,,,,,,,,
7123,20200310,PA,12.0,,,,,,,,,0,,0,,2,0,,,2,,,,,,,,,,,,,,,,,,,,,
7124,20200310,RI,5.0,105.0,,,,,,,,0,,0,,1,23,6.0,110.0,24,,,,,,,,,,,,,,,,,,,,,
7125,20200310,SC,7.0,24.0,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7126,20200310,SD,0.0,11.0,,,,,,,,0,,0,,0,6,,,6,,,,,,,,,,,,,,,,,,,,,
7127,20200310,TN,7.0,,,,,,,,,0,,0,,4,0,,,4,,,,,,,,,,,,,,,,,,,,,
7128,20200310,TX,13.0,,,,,,,,,0,,0,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,
7129,20200310,UT,2.0,,,,,,,,,0,,0,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,
7130,20200310,VA,8.0,53.0,,,,,,,,0,,0,,5,15,,,20,,,,,,,,,,,,,,,,,,,,,
7131,20200310,VT,1.0,60.0,,,,,,,,0,,0,,0,24,,,24,,,,,,,,,,,,,,,,,,,,,
7132,20200310,WA,1453.0,4160.0,,,,,,,,2,37.0,0,,216,1568,,,1784,,,,,,,,,,,,,,,,,,,,,
7133,20200310,WI,2.0,36.0,,,,,,,,0,,0,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,
7134,20200310,WV,0.0,2.0,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7135,20200310,WY,0.0,0.0,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7136,20200309,AK,0.0,23.0,,,,,,,,0,0.0,0,,0,9,,,9,,,,,,,,,,,,,,,,,,,,,
7137,20200309,AL,0.0,,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7138,20200309,AR,0.0,12.0,,,,,,,,0,,0,,0,6,,,6,,,,,,,,,,,,,,,,,,,,,
7139,20200309,AZ,5.0,44.0,,,,8.0,,,,0,,2,8.0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7140,20200309,CA,114.0,690.0,,,,,,,,0,,0,,26,228,,,254,,,,,,,,,,,,,,,,,,,,,
7141,20200309,CO,9.0,133.0,,,,,,,,0,,0,,1,29,,,30,,,,,,,,,,,,,,,,,,,,,
7142,20200309,CT,1.0,46.0,,,,,,,,0,,0,,0,17,,,17,,,,,,,,,,,,,,,,,,,,,
7143,20200309,DC,1.0,14.0,,,,,,,,0,,0,,0,4,,,4,,,,,,,,,,,,,,,,,,,,,
7144,20200309,DE,0.0,15.0,,,,,,,,0,0.0,0,,0,5,,,5,,,,,,,,,,,,,,,,,,,,,
7145,20200309,FL,18.0,140.0,,,,,,,,0,,0,,1,22,,,23,,,,,,,,,,,,,,,,,,,,,
7146,20200309,GA,12.0,,,,,,,,,0,,0,,5,0,,,5,,,,,,,,,,,,,,,,,,,,,
7147,20200309,HI,2.0,,,,,,,,,0,,0,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,
7148,20200309,IA,3.0,26.0,,,,,,,,0,,0,,3,11,,,14,,,,,,,,,,,,,,,,,,,,,
7149,20200309,ID,0.0,41.0,,,,,,,,0,,0,,0,14,,,14,,,,,,,,,,,,,,,,,,,,,
7150,20200309,IL,7.0,191.0,,,,,,,,0,,0,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,
7151,20200309,IN,2.0,,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7152,20200309,KS,1.0,11.0,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7153,20200309,KY,4.0,17.0,,,,,,,,0,,0,,3,4,,,7,,,,,,,,,,,,,,,,,,,,,
7154,20200309,LA,1.0,5.0,,,,,,,,0,,0,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,
7155,20200309,MD,5.0,73.0,,,,,,,,0,,0,,2,21,,,23,,,,,,,,,,,,,,,,,,,,,
7156,20200309,ME,0.0,1.0,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7157,20200309,MI,254.0,36.0,,,,,,,,0,,0,,86,10,,,96,,,,,,,,,,,,,,,,,,,,,
7158,20200309,MN,5.0,80.0,,,,,,,,0,,0,,3,32,,,35,,,,,,,,,,,,,,,,,,,,,
7159,20200309,MO,1.0,,,,,,,,,0,,0,,0,0,7.0,29.0,0,,,,,,,,,,,,,,,,,,,,,
7160,20200309,MS,0.0,,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7161,20200309,MT,0.0,11.0,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7162,20200309,NC,2.0,,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7163,20200309,ND,0.0,0.0,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7164,20200309,NE,3.0,36.0,,,,,,,,0,,0,,2,19,,,21,,,,,,,,,,,,,,,,,,,,,
7165,20200309,NH,4.0,38.0,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7166,20200309,NJ,11.0,35.0,,,,,,,,0,,0,,5,4,,,9,,,,,,,,,,,,,,,,,,,,,
7167,20200309,NM,0.0,57.0,,,,,,,,0,,0,,0,9,,,9,,,,,,,,,,,,,,,,,,,,,
7168,20200309,NV,1.0,14.0,,,,,,,,0,0.0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7169,20200309,NY,142.0,92.0,,,,,,,,0,,0,,37,0,,,37,,,,,,,,,,,,,,,,,,,,,
7170,20200309,OH,3.0,11.0,,,,,,,,0,,0,,3,1,,,4,,,,,,,,,,,,,,,,,,,,,
7171,20200309,OK,1.0,8.0,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7172,20200309,OR,14.0,165.0,,,,,,,,0,,0,,0,65,,,65,,,,,,,,,,,,,,,,,,,,,
7173,20200309,PA,10.0,,,,,,,,,0,,0,,4,0,,,4,,,,,,,,,,,,,,,,,,,,,
7174,20200309,RI,4.0,82.0,,,,,,,,0,,0,,1,15,4.0,85.0,16,,,,,,,,,,,,,,,,,,,,,
7175,20200309,SC,7.0,24.0,,,,,,,,0,,0,,5,16,,,21,,,,,,,,,,,,,,,,,,,,,
7176,20200309,SD,0.0,5.0,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7177,20200309,TN,3.0,,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7178,20200309,TX,12.0,,,,,,,,,0,,0,,4,0,,,4,,,,,,,,,,,,,,,,,,,,,
7179,20200309,UT,1.0,,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7180,20200309,VA,3.0,38.0,,,,,,,,0,,0,,1,2,,,3,,,,,,,,,,,,,,,,,,,,,
7181,20200309,VT,1.0,36.0,,,,,,,,0,,0,,0,6,,,6,,,,,,,,,,,,,,,,,,,,,
7182,20200309,WA,1237.0,2592.0,,,,,,,,4,35.0,0,,172,852,,,1024,,,,,,,,,,,,,,,,,,,,,
7183,20200309,WI,1.0,36.0,,,,,,,,0,,0,,0,5,,,5,,,,,,,,,,,,,,,,,,,,,
7184,20200309,WV,0.0,2.0,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7185,20200309,WY,0.0,,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7186,20200308,AK,0.0,14.0,,,,,,,,0,0.0,0,,0,2,,,2,,,,,,,,,,,,,,,,,,,,,
7187,20200308,AL,0.0,,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7188,20200308,AR,0.0,6.0,,,,,,,,0,,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7189,20200308,AZ,5.0,44.0,,,,6.0,,,,0,,0,6.0,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7190,20200308,CA,88.0,462.0,,,,,,,,0,,0,,19,0,,,19,,,,,,,,,,,,,,,,,,,,,
7191,20200308,CO,8.0,104.0,,,,,,,,0,,0,,0,49,,,49,,,,,,,,,,,,,,,,,,,,,
7192,20200308,CT,1.0,29.0,,,,,,,,0,,0,,1,29,,,30,,,,,,,,,,,,,,,,,,,,,
7193,20200308,DC,1.0,10.0,,,,,,,,0,,0,,1,2,,,3,,,,,,,,,,,,,,,,,,,,,
7194,20200308,DE,0.0,10.0,,,,,,,,0,0.0,0,,0,0,,,0,,,,,,,,,,,,,,,,,,,,,
7195,20200308,FL,17.0,118.0,,,,,,,,0,,0,,3,18,,,21,,,,,,,,,,,,,,,,,,,,,
7196,20200308,GA,7.0,,,,,,,,,0,,0,,1,0,,,1,,,,,,,,,,,,,,,,,,,,,
